Date,AAPL,AAPL,AAPL,AAPL,AAPL
2020-08-05T00:00:00.000,105.99991256912482,106.98356866072452,105.53473177113482,106.66375732421875,121776800
2020-08-06T00:00:00.000,106.99570525966352,110.87945383007707,106.40696656350907,110.38520050048828,202428800
2020-08-07T00:00:00.000,109.90704232526846,110.363351174005,107.07939259345517,107.87550354003906,198045600
2020-08-10T00:00:00.000,109.31967059014084,110.46044277754098,106.79541676618443,109.4434585571289,212403600
2020-08-11T00:00:00.000,108.70800016951561,109.20556664025784,105.92888988244533,106.1885986328125,187902400
2020-08-12T00:00:00.000,107.2783964791796,109.97498398938008,107.08422600127558,109.71770477294922,165598000
2020-08-13T00:00:00.000,111.09633433148385,112.66186065911528,110.60847119171306,111.65943908691406,210082000
2020-08-14T00:00:00.000,111.48471014803833,111.64975583547505,109.75170820856059,111.55995178222656,165565200
2020-08-17T00:00:00.000,112.68129051352851,112.70556367842538,110.64247058340116,111.2686767578125,119561600
2020-08-18T00:00:00.000,111.02112072271991,112.62062395424891,110.68617026805988,112.19586944580078,105633600
2020-08-19T00:00:00.000,112.60360648521876,113.74923011045664,112.24196081309763,112.33661651611328,145538000
2020-08-20T00:00:00.000,112.37789651709356,114.94341528440668,112.36090456064325,114.82933807373047,126907200
2020-08-21T00:00:00.000,115.78806223773633,121.22977689357654,115.77592935893642,120.74677276611328,338054800
2020-08-24T00:00:00.000,124.9481850882098,125.03314486284968,120.32686221834298,122.19092559814453,345937600
2020-08-25T00:00:00.000,121.06473415847236,121.53317587987507,119.46765321039159,121.18851470947266,211495600
2020-08-26T00:00:00.000,122.50403462016395,123.29286429117482,121.43850421682247,122.83655548095703,163022400
2020-08-27T00:00:00.000,123.43850018201364,123.77102105443406,120.22492431150832,121.36812591552734,155552400
2020-08-28T00:00:00.000,122.3414135230096,122.75888676117691,120.94822130817289,121.17152404785156,187630000
2020-08-31T00:00:00.000,123.8632579117057,127.1836224608346,122.32928572568825,125.28071594238281,225702700
2020-09-01T00:00:00.000,128.8923056104839,130.87288270975856,126.72727621370097,130.27093505859375,151948100
2020-09-02T00:00:00.000,133.58163954392333,133.96027723036116,123.30015752319882,127.57196807861328,200119000
2020-09-03T00:00:00.000,123.2127726268104,125.08653940539764,116.98950967695433,117.35843658447266,257599600
2020-09-04T00:00:00.000,116.57204011831335,120.09628586271513,107.65947772486805,117.43611145019531,332607200
2020-09-08T00:00:00.000,110.63031087630355,115.52348229389389,109.39731283157245,109.53323364257812,231366600
2020-09-09T00:00:00.000,113.8439033465614,115.66913123084257,111.90216871799983,113.90215301513672,176940500
2020-09-10T00:00:00.000,116.85358420375128,116.98950502781075,109.22256693467808,110.18372344970703,182274400
2020-09-11T00:00:00.000,111.23226548811466,111.87304145706314,106.7954022543771,108.73713684082031,180860300
2020-09-14T00:00:00.000,111.37791301404883,112.55266171822818,109.51384932182032,111.999267578125,140150100
2020-09-15T00:00:00.000,114.88272413305843,115.36815776085928,110.30022950147779,112.17400360107422,184642000
2020-09-16T00:00:00.000,111.87304453196484,112.62060910915572,108.7759754111815,108.86334991455078,154679000
2020-09-17T00:00:00.000,106.52355532978139,108.93130194991431,105.54297733812126,107.12548828125,178011000
